codReceita,txtDescricaoReceita
1113033201000000001101000,Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior - PF - Multas e Juros
1113033201000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PF - MULTAS E J
1113033201000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior - PF - Multas e Juros
1113033202000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PJ - MULTAS E JUROS
1113033202000000001100000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PJ - MULTAS E JUROS
1113033202000000001101000,Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior - PJ - Multas e Juros
1113033202000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - REMESSA AO EXTERIOR - PJ - MULTAS E J
1113033202000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Remessa ao Exterior - PJ - Multas e Juros
1113034000000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS
1113034100000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL
1113034101000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL - PF
1113034101000000001100000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PF
1113034101000000001101000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PF
1113034101000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PF
1113034101000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PF
1113034102000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PRINCIPAL - PJ
1113034102000000001100000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PJ
1113034102000000001101000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PJ
1113034102000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PJ
1113034102000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PJ
1113034200000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - MULTAS E JUROS
1113034201000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PF - MULTAS E JUROS
1113034201000000001100000,RECEITA DE IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PF - MULTAS E JUROS
1113034201000000001101000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PF - Multas e Juros
1113034201000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PF - MULTAS E JU
1113034201000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PF - Multas e Juros
1113034202000000000000000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PJ - MULTAS E JUROS
1113034202000000001100000,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PJ - MULTAS E JUROS
1113034202000000001101000,Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PJ - Multas e Juros
1113034202000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - PJ - MULTAS E JU
1113034202000000001109001,Deduções do Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos - PJ - Multas e Juros
1114000000000000000000000,IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS
1114010000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI
1114011000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - FUMO
1114012000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI- BEBIDAS
1114013000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - AUTOMÓVEIS
1114014000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS À IMPORTAÇÃO
1114015000000000000000000,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - OUTROS PRODUTOS
1114500000000000000000000,"IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS"
1114501000000000000000000,IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRAN
1114502000000000000000000,ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA
1114510000000000000000000,IMPOSTOS SOBRE SERVIÇOS
1114511000000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511100000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - PRINCIPAL
1114511101000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001101000,Imposto sobre Serviços de Qualquer Natureza
1114511101000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza
1114511101000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001201007,PIME - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001201008,"TDM - Imposto sobre Serviços de Qualquer Natureza
"
1114511101000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1114511101000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001209007,Deduções PIME - Imposto sobre Serviços de Qualquer Natureza
1114511101000000001209008,"Deduções TDM - Imposto sobre Serviços de Qualquer Natureza
"
1114511101990000000000000,"IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA""- PL REFORMA TRIBUTÁRIA- PL REFORMA TRIBUTÁRIA"
1114511101990000001100000,"IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA-  PL REFORMA TRIBUTÁRIA
"
1114511101990000001101000,"Imposto sobre Serviços de Qualquer Natureza-  PL Reforma Tributária
"
1114511101990000001109000,"DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA-  PL REFORMA TRIBUTÁRIA
"
1114511101990000001109001,"Deduções Imposto sobre Serviços de Qualquer Natureza-  PL Reforma Tributária
"
1114511102000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES
1114511102000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES
1114511102000000001101000,ISS - Sistema Integrado - Simples
1114511102000000001109000,TOTAL DE DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES
1114511102000000001109001,Deduções ISS - Sistema Integrado - Simples
1114511103000000000000000,ISS - SIMPLES NACIONAL
1114511103000000001100000,ISS - SIMPLES NACIONAL
1114511103000000001101000,ISS - Simples Nacional
1114511103000000001109000,TOTAL DE DEDUÇÕES ISS - SIMPLES NACIONAL
1114511103000000001109001,Deduções ISS - Simples Nacional
1114511200000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1114511301000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1114511301000000001209005,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - AII - Dívida Ativa
1114511301000000001209006,PEQ - Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1114511301000000001209007,Deduções PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1114511302000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1114511302000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1114511302000000001101000,ISS - Sistema Integrado - Simples - Dívida Ativa
1114511302000000001109000,TOTAL DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1114511302000000001109001,Deduções ISS - Sistema Integrado - Simples - Dívida Ativa
1114511302000000001200000,PARCELAMENTO ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1114511303000000000000000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1114511303000000001100000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1114511303000000001101000,ISS - Simples Nacional - Dívida Ativa
1114511303000000001109000,TOTAL DEDUÇÕES ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1114511303000000001109001,Deduções ISS - Simples Nacional - Dívida Ativa
1114511303000000001200000,PARCELAMENTO ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1114511400000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000001101000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1114511401000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201006,PEQ - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201007,PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001201008,"TDM - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
"
1114511401000000001209000,Total Deduções Parcelamento Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Ju
1114511401000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001209006,PEQ - Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511401000000001209007,Deduções PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1114511402000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1114511402000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1114511402000000001101000,ISS - Sistema Integrado - Simples - Dívida Ativa - Multas e Juros
1114511402000000001109000,TOTAL DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1114511402000000001109001,Deduções ISS - Sistema Integrado - Simples - Dívida Ativa - Multas e Juros
1114511403000000000000000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1114511403000000001100000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1114511403000000001101000,ISS - Simples Nacional - Dívida Ativa - Multas e Juros
1114511403000000001109000,TOTAL DEDUÇÕES ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1114511403000000001109001,Deduções ISS - Simples Nacional - Dívida Ativa - Multas e Juros
1114512000000000000000000,ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE À POBREZA
1114520000000000000000000,Imposto sobre Vendas a Varejo de Combustíveis Líquidos e Gasosos (IVVC)
1114520100000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC
1114520101000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001100000,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001101000,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001201007,PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1114520101000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520101000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1114520200000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1114520201000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1114520201000000001100000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1114520201000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVVC - Multas e Juros
1114520201000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS E JU
1114520201000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1114520201000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS E JURO
1114520201000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS 
1114520201000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1114520201000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1114520201000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1114520201000000001201007,PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1114520201000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV 
1114520201000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Ju
1114520201000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Ju
1114520201000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e J
1114520201000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e J
1114520300000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1114520301000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1114520301000000001100000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1114520301000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1114520301000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIV
1114520301000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1114520301000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1114520301000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA 
1114520301000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1114520301000000001201006,PEQ - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1114520301000000001201007,PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1114520301000000001209000,Total Deduções Parcelamento Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV 
1114520301000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1114520301000000001209006,PEQ - Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1114520301000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1114520400000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1114520401000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1114520401000000001100000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1114520401000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multas e Ju
1114520401000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIV
1114520401000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Mu
1114520401000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA 
1114520401000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA 
1114520401000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multa
1114520401000000001201006,PEQ - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multa
1114520401000000001201007,PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Mult
1114520401000000001209000,Total Deduções Parcelamento Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV 
1114520401000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1114520401000000001209006,PEQ - Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1114520401000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1115000000000000000000000,"IMPOSTOS SOBRE OPERAÇÕES DE CRÉDITO, CÂMBIO E SEGURO, OU RELATIVAS A TÍTULOS OU VALORES MOBILIÁRIOS"
1115010000000000000000000,IMPOSTO SOBRE OPERAÇÕES FINANCEIRAS - IOF
1115011000000000000000000,IMPOSTO SOBRE OPERAÇÕES FINANCEIRAS - IOF - OURO
1115012000000000000000000,IMPOSTO SOBRE OPERAÇÕES FINANCEIRAS - IOF - DEMAIS OPERAÇÕES
1115020000000000000000000,IMPOSTO SOBRE OPERAÇÕES FINANCEIRAS - IOF - DEMAIS OPERAÇÕES
1116000000000000000000000,IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS
1116010000000000000000000,IMPOSTO SOBRE CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS
1117000000000000000000000,IMPOSTOS SOBRE TRANSFERÊNCIAS PATRIMONIAIS
1117010000000000000000000,IMPOSTOS SOBRE TRANSFERÊNCIAS PATRIMONIAIS
1118000000000000000000000,"IMPOSTOS ESPECÍFICOS DE ESTADOS, DF E MUNICÍPIOS"
1118010000000000000000000,IMPOSTOS SOBRE O PATRIMÔNIO PARA ESTADOS/DF/MUNICÍPIOS
1118011000000000000000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011100000000000000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL
1118011101000000000000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001100000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001101000,Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001109000,TOTAL DE DEDUÇÕES DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001109001,Deduções do Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001200000,TOTAL PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001201000,PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001201001,PPI - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001201002,PAT - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001201003,PISN - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
1118011101000000001209001,Deduções PPI - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001209002,Deduções PAT - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011101000000001209003,Deduções PISN - Imposto sobre a Propriedade Predial e Territorial Urbana
1118011102000000000000000,AUTOS DE INFRAÇÃO DE IPTU- OBRIGAÇÕES ACESSÓRIAS
1118011102000000001100000,AUTOS DE INFRAÇÃO DE IPTU- OBRIGAÇÕES ACESSÓRIAS
1118011102000000001101000,Autos de Infração de IPTU- Obrigações acessórias 
1118011102000000001109000,TOTAL DE DEDUÇÃO AUTOS DE INFRAÇÃO DE IPTU- OBRIGAÇÕES ACESSÓRIAS
1118011102000000001109001,Dedução Autos de Infração de IPTU- Obrigações acessórias
1118011200000000000000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000000000000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000001100000,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000001101000,Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros
1118011201000000001109000,TOTAL DE DEDUÇÕES IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000001109001,Deduções do Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros
1118011201000000001200000,PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
1118011201000000001201001,PPI - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros
1118011201000000001201002,PAT - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros
1118011201000000001201003,PISN - Imposto sobre a Propriedade Predial e Territorial Urbana - Multas e Juros
1118011201000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JURO
