codReceita,txtDescricaoReceita
1118014301000000001200000,"PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEI"
1118014301000000001201000,"TOTAL PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE "
1118014301000000001201001,"PPI - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív"
1118014301000000001201002,"PAT - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív"
1118014301000000001201003,"PISN - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dí"
1118014301000000001201006,PEQ - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Dívi
1118014301000000001201007,PIME - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív
1118014301000000001209000,"TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REA"
1118014301000000001209001,"Deduções PPI - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóv"
1118014301000000001209002,"Deduções PAT - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóv"
1118014301000000001209003,"Deduções PISN - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imó"
1118014301000000001209006,PEQ - Deduções Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóve
1118014301000000001209007,Deduções PIME - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóv
1118014400000000000000000,"IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEIS - DÍVIDA AT"
1118014401000000000000000,"IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEIS - DÍVIDA AT"
1118014401000000001100000,"IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEIS - DÍVIDA AT"
1118014401000000001101000,"Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dívida At"
1118014401000000001109000,"TOTAL DEDUÇÕES IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓV"
1118014401000000001109001,"Deduções Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - "
1118014401000000001200000,"PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE IMÓVEI"
1118014401000000001201000,"TOTAL PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REAIS SOBRE "
1118014401000000001201001,"PPI - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív"
1118014401000000001201002,"PAT - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív"
1118014401000000001201003,"PISN - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóveis - Dí"
1118014401000000001201006,PEQ - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Dívi
1118014401000000001201007,PIME - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóveis - Dív
1118014401000000001209000,"TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE TRANSMISSÃO INTER VIVOS ""DE BENS IMÓVEIS E DE DIREITOS REA"
1118014401000000001209001,"Deduções PPI - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóv"
1118014401000000001209002,"Deduções PAT - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imóv"
1118014401000000001209003,"Deduções PISN - Imposto sobre Transmissão Inter Vivos ""de Bens Imóveis e de Direitos Reais sobre Imó"
1118014401000000001209006,PEQ - Deduções Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóve
1118014401000000001209007,Deduções PIME - Imposto sobre Transmissão Inter Vivos de Bens Imóveis e de Direitos Reais sobre Imóv
1118020000000000000000000,"IMPOSTOS SOBRE A PRODUÇÃO, CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS"
1118021000000000000000000,IMPOSTO SOBRE OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E SOBRE PRESTAÇÕES DE SERVIÇOS DE TRAN
1118022000000000000000000,ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE À POBREZA
1118023000000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023100000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - PRINCIPAL
1118023101000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001101000,Imposto sobre Serviços de Qualquer Natureza
1118023101000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza
1118023101000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001201007,"PIME - Imposto sobre Serviços de Qualquer Natureza
"
1118023101000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA
1118023101000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza
1118023101000000001209007,"Deduções PIME - Imposto sobre Serviços de Qualquer Natureza
"
1118023102000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES
1118023102000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES
1118023102000000001101000,ISS - Sistema Integrado - Simples
1118023102000000001109000,TOTAL DE DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES
1118023102000000001109001,Deduções ISS - Sistema Integrado - Simples
1118023103000000000000000,ISS - SIMPLES NACIONAL
1118023103000000001100000,ISS - SIMPLES NACIONAL
1118023103000000001101000,ISS - Simples Nacional
1118023103000000001109000,TOTAL DE DEDUÇÕES ISS - SIMPLES NACIONAL
1118023103000000001109001,Deduções ISS - Simples Nacional
1118023200000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001101000,Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001201007,"PIME - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
"
1118023201000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - MULTAS E JUROS
1118023201000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
1118023201000000001209007,"Deduções PIME - Imposto sobre Serviços de Qualquer Natureza - Multas e Juros
"
1118023202000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES - MULTAS E JUROS
1118023202000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES - MULTAS E JUROS
1118023202000000001101000,ISS - Sistema Integrado - Simples - Multas e Juros
1118023202000000001109000,TOTAL DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES - MULTAS E JUROS
1118023202000000001109001,Deduções ISS - Sistema Integrado - Simples - Multas e Juros
1118023203000000000000000,ISS - SIMPLES NACIONAL - MULTAS E JUROS
1118023203000000001100000,ISS - SIMPLES NACIONAL - MULTAS E JUROS
1118023203000000001101000,ISS - Simples Nacional - Multas e Juros
1118023203000000001109000,TOTAL DEDUÇÕES ISS - SIMPLES NACIONAL - MULTAS E JUROS
1118023203000000001109001,Deduções ISS - Simples Nacional - Multas e Juros
1118023300000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000001101000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA
1118023301000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001201005,PRD - Imposto sobre Serviços de Qualquer Natureza - AII - Dívida Ativa
1118023301000000001201006,PEQ - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001201007,"PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
"
1118023301000000001209000,Total Deduções Parcelamento Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209005,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - AII - Dívida Ativa
1118023301000000001209006,PEQ - Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
1118023301000000001209007,"Deduções PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa
"
1118023302000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1118023302000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1118023302000000001101000,ISS - Sistema Integrado - Simples - Dívida Ativa
1118023302000000001109000,TOTAL DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1118023302000000001109001,Deduções ISS - Sistema Integrado - Simples - Dívida Ativa
1118023302000000001200000,PARCELAMENTO ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA
1118023303000000000000000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1118023303000000001100000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1118023303000000001101000,ISS - Simples Nacional - Dívida Ativa
1118023303000000001109000,TOTAL DEDUÇÕES ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1118023303000000001109001,Deduções ISS - Simples Nacional - Dívida Ativa
1118023303000000001200000,PARCELAMENTO ISS - SIMPLES NACIONAL - DÍVIDA ATIVA
1118023400000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000000000000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000001100000,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000001101000,Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000001109001,Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001200000,PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - DÍVIDA ATIVA - MULTAS E JUROS
1118023401000000001201001,PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001201002,PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001201003,PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001201004,PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001201006,PEQ - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001201007,"PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
"
1118023401000000001209000,Total Deduções Parcelamento Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Ju
1118023401000000001209001,Deduções PPI - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001209002,Deduções PAT - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001209003,Deduções PISN - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001209004,Deduções PRD - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001209006,PEQ - Deduções Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
1118023401000000001209007,"Deduções PIME - Imposto sobre Serviços de Qualquer Natureza - Dívida Ativa - Multas e Juros
"
1118023402000000000000000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1118023402000000001100000,ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1118023402000000001101000,ISS - Sistema Integrado - Simples - Dívida Ativa - Multas e Juros
1118023402000000001109000,TOTAL DEDUÇÕES ISS - SISTEMA INTEGRADO - SIMPLES - DÍVIDA ATIVA - MULTAS E JUROS
1118023402000000001109001,Deduções ISS - Sistema Integrado - Simples - Dívida Ativa - Multas e Juros
1118023403000000000000000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1118023403000000001100000,ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1118023403000000001101000,ISS - Simples Nacional - Dívida Ativa - Multas e Juros
1118023403000000001109000,TOTAL DEDUÇÕES ISS - SIMPLES NACIONAL - DÍVIDA ATIVA - MULTAS E JUROS
1118023403000000001109001,Deduções ISS - Simples Nacional - Dívida Ativa - Multas e Juros
1118024000000000000000000,ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE À POBREZA
1118025000000000000000000,Imposto sobre Vendas a Varejo de Combustíveis Líquidos e Gasosos (IVVC)
1118025100000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC 
1118025101000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001100000,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001101000,Imposto s/ Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001201007,"PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
"
1118025101000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV
1118025101000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
1118025101000000001209007,"Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV
"
1118025200000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1118025201000000000000000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1118025201000000001100000,IMPOSTO SOBRE VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVVC - MULTAS E JUROS
1118025201000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVVC - Multas e Juros
1118025201000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS E JU
1118025201000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1118025201000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS E JURO
1118025201000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - MULTAS 
1118025201000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1118025201000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1118025201000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
1118025201000000001201007,"PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Juros
"
1118025201000000001209000,TOTAL DEDUÇÕES PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV 
1118025201000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Ju
1118025201000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e Ju
1118025201000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e J
1118025201000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Multas e J
1118025300000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1118025301000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1118025301000000001100000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1118025301000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIV
1118025301000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA
1118025301000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA 
1118025301000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001201006,PEQ - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
1118025301000000001201007,"PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa
"
1118025301000000001209000,Total Deduções Parcelamento Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV 
1118025301000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025301000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025301000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1118025301000000001209006,PEQ - Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025301000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1118025400000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1118025401000000000000000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1118025401000000001100000,IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA - MULTAS E JU
1118025401000000001101000,Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multas e Ju
1118025401000000001109000,TOTAL DEDUÇÕES IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIV
1118025401000000001109001,Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Mu
1118025401000000001200000,PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA ATIVA 
1118025401000000001201000,TOTAL PARCELAMENTO IMPOSTO SOBRE A VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV - DÍVIDA 
1118025401000000001201001,PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multa
1118025401000000001201002,PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multa
1118025401000000001201003,PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Mult
1118025401000000001201006,PEQ - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Multa
1118025401000000001201007,PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativa - Mult
1118025401000000001209000,Total Deduções Parcelamento Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV 
1118025401000000001209001,Deduções PPI - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025401000000001209002,Deduções PAT - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025401000000001209003,Deduções PISN - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1118025401000000001209006,PEQ - Deduções Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ativ
1118025401000000001209007,Deduções PIME - Imposto sobre a Venda a Varejo de Combustíveis Líquidos e Gasosos - IVV - Dívida Ati
1119000000000000000000000,OUTROS IMPOSTOS
1119010000000000000000000,OUTROS IMPOSTOS
1119011000000000000000000,OUTROS IMPOSTOS
