codReceita,txtDescricaoReceita
1218011205000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - SFMSP- MULTAS E JUROS
1218011205000000001101000,CPSSS do Servidor Civil Ativo - SFMSP- Multas e Juros
1218011206000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- MULTAS E JUROS
1218011206000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- MULTAS E JUROS
1218011206000000001101000,CPSSS do Servidor Civil Ativo - IPREM- Multas e Juros
1218011207000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- MULTAS E JUROS
1218011207000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- MULTAS E JUROS
1218011207000000001101000,CPSSS do Servidor Civil Ativo - OUTROS- Multas e Juros
1218011208000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- MULTAS E JUROS
1218011208000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- MULTAS E JUROS
1218011208000000001101000,CPSSS do Servidor Civil Ativo - AHM- Multas e Juros
1218011209000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- MULTAS E JUROS
1218011209000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- MULTAS E JUROS
1218011209000000001101000,CPSSS do Servidor Civil Ativo - AMLURB- Multas e Juros
1218011210000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- MULTAS E JUROS
1218011210000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- MULTAS E JUROS
1218011210000000001101000,CPSSS do Servidor Civil Ativo - FTMSP- Multas e Juros
1218011211000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- MULTAS E JUROS
1218011211000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- MULTAS E JUROS
1218011211000000001101000,CPSSS do Servidor Civil Ativo - FUNDATEC- Multas e Juros
1218011212000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- MULTAS E JUROS
1218011212000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- MULTAS E JUROS
1218011212000000001101000,CPSSS do Servidor Civil Ativo - COHAB- Multas e Juros
1218011300000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - DÍVIDA ATIVA
1218011301000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - PMSP - DÍVIDA ATIVA
1218011301000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - PMSP - DÍVIDA ATIVA
1218011301000000001101000,CPSSS do Servidor Civil Ativo - PMSP - Dívida Ativa
1218011302000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - CMSP- DÍVIDA ATIVA
1218011302000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - CMSP- DÍVIDA ATIVA
1218011302000000001101000,CPSSS do Servidor Civil Ativo - CMSP- Dívida Ativa
1218011303000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - TCMSP- DÍVIDA ATIVA
1218011303000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - TCMSP- DÍVIDA ATIVA
1218011303000000001101000,CPSSS do Servidor Civil Ativo - TCMSP- Dívida Ativa
1218011304000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - HSPM- DÍVIDA ATIVA
1218011304000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - HSPM- DÍVIDA ATIVA
1218011304000000001101000,CPSSS do Servidor Civil Ativo - HSPM- Dívida Ativa
1218011305000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - SFMSP- DÍVIDA ATIVA
1218011305000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - SFMSP- DÍVIDA ATIVA
1218011305000000001101000,CPSSS do Servidor Civil Ativo - SFMSP- Dívida Ativa
1218011306000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- DÍVIDA ATIVA
1218011306000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- DÍVIDA ATIVA
1218011306000000001101000,CPSSS do Servidor Civil Ativo - IPREM- Dívida Ativa
1218011307000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- DÍVIDA ATIVA
1218011307000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- DÍVIDA ATIVA
1218011307000000001101000,CPSSS do Servidor Civil Ativo - OUTROS- Dívida Ativa
1218011308000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- DÍVIDA ATIVA
1218011308000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- DÍVIDA ATIVA
1218011308000000001101000,CPSSS do Servidor Civil Ativo - AHM- Dívida Ativa
1218011309000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- DÍVIDA ATIVA
1218011309000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- DÍVIDA ATIVA
1218011309000000001101000,CPSSS do Servidor Civil Ativo - AMLURB- Dívida Ativa
1218011310000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- DÍVIDA ATIVA
1218011310000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- DÍVIDA ATIVA
1218011310000000001101000,CPSSS do Servidor Civil Ativo - FTMSP- Dívida Ativa
1218011311000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- DÍVIDA ATIVA
1218011311000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- DÍVIDA ATIVA
1218011311000000001101000,CPSSS do Servidor Civil Ativo - FUNDATEC- Dívida Ativa
1218011312000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- DÍVIDA ATIVA
1218011312000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- DÍVIDA ATIVA
1218011312000000001101000,CPSSS do Servidor Civil Ativo - COHAB- Dívida Ativa
1218011400000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO -DÍVIDA ATIVA - MULTAS E JUROS
1218011401000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - PMSP - DÍVIDA ATIVA - MULTAS E JUROS
1218011401000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - PMSP - DÍVIDA ATIVA - MULTAS E JUROS
1218011401000000001101000,CPSSS DO SERVIDOR CIVIL ATIVO - DÍVIDA ATIVA - MULTAS E JUROS
1218011402000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - CMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011402000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - CMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011402000000001101000,CPSSS do Servidor Civil Ativo - CMSP- Dívida Ativa - Multas e Juros
1218011403000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - TCMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011403000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - TCMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011403000000001101000,CPSSS do Servidor Civil Ativo - TCMSP- Dívida Ativa - Multas e Juros
1218011404000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - HSPM- DÍVIDA ATIVA - MULTAS E JUROS
1218011404000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - HSPM- DÍVIDA ATIVA - MULTAS E JUROS
1218011404000000001101000,CPSSS do Servidor Civil Ativo - HSPM- Dívida Ativa - Multas e Juros
1218011405000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - SFMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011405000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - SFMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011405000000001101000,CPSSS do Servidor Civil Ativo - SFMSP- Dívida Ativa - Multas e Juros
1218011406000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- DÍVIDA ATIVA - MULTAS E JUROS
1218011406000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - IPREM- DÍVIDA ATIVA - MULTAS E JUROS
1218011406000000001101000,CPSSS do Servidor Civil Ativo - IPREM- Dívida Ativa - Multas e Juros
1218011407000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- DÍVIDA ATIVA - MULTAS E JUROS
1218011407000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - OUTROS- DÍVIDA ATIVA - MULTAS E JUROS
1218011407000000001101000,CPSSS do Servidor Civil Ativo - OUTROS- Dívida Ativa - Multas e Juros
1218011408000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- DÍVIDA ATIVA - MULTAS E JUROS
1218011408000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AHM- DÍVIDA ATIVA - MULTAS E JUROS
1218011408000000001101000,CPSSS do Servidor Civil Ativo - AHM- Dívida Ativa - Multas e Juros
1218011409000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- DÍVIDA ATIVA - MULTAS E JUROS
1218011409000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - AMLURB- DÍVIDA ATIVA - MULTAS E JUROS
1218011409000000001101000,CPSSS do Servidor Civil Ativo - AMLURB- Dívida Ativa - Multas e Juros
1218011410000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011410000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FTMSP- DÍVIDA ATIVA - MULTAS E JUROS
1218011410000000001101000,CPSSS do Servidor Civil Ativo - FTMSP- Dívida Ativa - Multas e Juros
1218011411000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- DÍVIDA ATIVA - MULTAS E JUROS
1218011411000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - FUNDATEC- DÍVIDA ATIVA - MULTAS E JUROS
1218011411000000001101000,CPSSS do Servidor Civil Ativo - FUNDATEC- Dívida Ativa - Multas e Juros
1218011412000000000000000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- DÍVIDA ATIVA - MULTAS E JUROS
1218011412000000001100000,CPSSS DO SERVIDOR CIVIL ATIVO - COHAB- DÍVIDA ATIVA - MULTAS E JUROS
1218011412000000001101000,CPSSS do Servidor Civil Ativo - COHAB- Dívida Ativa - Multas e Juros
1218012000000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO
1218012100000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - PRINCIPAL
1218012101000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - PMSP - PRINCIPAL
1218012101000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - PMSP - PRINCIPAL
1218012101000000001101000,CPSSS do Servidor Civil Inativo - PMSP - Principal
1218012102000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO- CMSP - PRINCIPAL
1218012102000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO- CMSP - PRINCIPAL
1218012102000000001101000,CPSSS do Servidor Civil Inativo- CMSP - Principal
1218012103000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - TCMSP - PRINCIPAL
1218012103000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - TCMSP - PRINCIPAL
1218012103000000001101000,CPSSS do Servidor Civil Inativo - TCMSP - Principal
1218012104000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - SFMSP - PRINCIPAL
1218012104000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - SFMSP - PRINCIPAL
1218012104000000001101000,CPSSS do Servidor Civil Inativo - SFMSP - Principal
1218012105000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - IPREM - PRINCIPAL
1218012105000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - IPREM - PRINCIPAL
1218012105000000001101000,CPSSS do Servidor Civil Inativo - IPREM - Principal
1218012106000000000000000,"CPSSS DO SERVIDOR CIVIL INATIVO - HSPM - PRINCIPAL
"
1218012106000000001100000,"CPSSS DO SERVIDOR CIVIL INATIVO - HSPM - PRINCIPAL
"
1218012106000000001101000,"CPSSS do Servidor Civil Inativo - HSPM - Principal
"
1218012107000000000000000,"CPSSS DO SERVIDOR CIVIL INATIVO - AHM - PRINCIPAL
"
1218012107000000001100000,"CPSSS DO SERVIDOR CIVIL INATIVO - AHM - PRINCIPAL
"
1218012107000000001101000,"CPSSS do Servidor Civil Inativo - AHM - Principal
"
1218012200000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - MULTAS E JUROS
1218012201000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - PMSP - MULTAS E JUROS
1218012201000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - PMSP - MULTAS E JUROS
1218012201000000001101000,CPSSS do Servidor Civil Inativo - PMSP - Multas e Juros
1218012202000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - CMSP - MULTAS E JUROS
1218012202000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - CMSP - MULTAS E JUROS
1218012202000000001101000,CPSSS do Servidor Civil Inativo - CMSP - Multas e Juros
1218012203000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - TCMSP - MULTAS E JUROS
1218012203000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - TCMSP - MULTAS E JUROS
1218012203000000001101000,CPSSS do Servidor Civil Inativo - TCMSP - Multas e Juros
1218012204000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - SFMSP - MULTAS E JUROS
1218012204000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - SFMSP - MULTAS E JUROS
1218012204000000001101000,CPSSS do Servidor Civil Inativo - SFMSP - Multas e Juros
1218012205000000000000000,CPSSS DO SERVIDOR CIVIL INATIVO - IPREM - MULTAS E JUROS
1218012205000000001100000,CPSSS DO SERVIDOR CIVIL INATIVO - IPREM - MULTAS E JUROS
1218012205000000001101000,CPSSS do Servidor Civil Inativo - IPREM - Multas e Juros
1218012206000000000000000,"CPSSS DO SERVIDOR CIVIL INATIVO - HSPM - MULTAS E JUROS
"
1218012206000000001100000,"CPSSS DO SERVIDOR CIVIL INATIVO - HSPM - MULTAS E JUROS
"
1218012206000000001101000,"CPSSS do Servidor Civil Inativo - HSPM - Multas e Juros
"
1218012207000000000000000,"CPSSS DO SERVIDOR CIVIL INATIVO - AHM - MULTAS E JUROS
"
1218012207000000001100000,"CPSSS DO SERVIDOR CIVIL INATIVO - AHM - MULTAS E JUROS
"
1218012207000000001101000,"CPSSS do Servidor Civil Inativo - AHM - Multas e Juros
"
1218013000000000000000000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS
1218013100000000000000000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS
1218013101000000000000000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL
1218013101000000001100000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL
1218013101000000001101000,CPSSS do Servidor Civil - Pensionistas - Principal
1218013102000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PMSP -  PRINCIPAL
"
1218013102000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PMSP - PRINCIPAL
"
1218013102000000001101000,"CPSSS do Servidor Civil - Pensionistas - PMSP - Principal
"
1218013103000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - CMSP -  PRINCIPAL
"
1218013103000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - CMSP - PRINCIPAL
"
1218013103000000001101000,"CPSSS do Servidor Civil - Pensionistas - CMSP - Principal
"
1218013104000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - TCMSP -  PRINCIPAL
"
1218013104000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - TCMSP - PRINCIPAL
"
1218013104000000001101000,"CPSSS do Servidor Civil - Pensionistas - TCMSP - Principal
"
1218013105000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - HSPM -  PRINCIPAL
"
1218013105000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - HSPM - PRINCIPAL
"
1218013105000000001101000,"CPSSS do Servidor Civil - Pensionistas - HSPM - Principal
"
1218013106000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - SFMSP -  PRINCIPAL
"
1218013106000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - SFMSP - PRINCIPAL
"
1218013106000000001101000,"CPSSS do Servidor Civil - Pensionistas - SFMSP - Principal
"
1218013107000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - IPREM -  PRINCIPAL
"
1218013107000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - IPREM - PRINCIPAL
"
1218013107000000001101000,"CPSSS do Servidor Civil - Pensionistas - IPREM - Principal
"
1218013108000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - AHM -  PRINCIPAL
"
1218013108000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - AHM - PRINCIPAL
"
1218013108000000001101000,"CPSSS do Servidor Civil - Pensionistas - AHM - Principal
"
1218013200000000000000000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - MULTAS E JUROS
1218013201000000000000000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - MULTAS E JUROS
1218013201000000001100000,CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - MULTAS E JUROS
1218013201000000001101000,CPSSS do Servidor Civil - Pensionistas - Principal - Multas e Juros
1218013202000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - PMSP - MULTAS E JUROS
"
1218013202000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - PMSP - MULTAS E JUROS
"
1218013202000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - PMSP - Multas e Juros
"
1218013203000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - CMSP - MULTAS E JUROS
"
1218013203000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - CMSP - MULTAS E JUROS
"
1218013203000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - CMSP - Multas e Juros
"
1218013204000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - TCMSP - MULTAS E JUROS
"
1218013204000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - TCMSP - MULTAS E JUROS
"
1218013204000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - TCMSP - Multas e Juros
"
1218013205000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - HSPM - MULTAS E JUROS
"
1218013205000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - HSPM - MULTAS E JUROS
"
1218013205000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - HSPM - Multas e Juros
"
1218013206000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - SFMSP - MULTAS E JUROS
"
1218013206000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - SFMSP - MULTAS E JUROS
"
1218013206000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - SFMSP - Multas e Juros
"
1218013207000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - IPREM - MULTAS E JUROS
"
1218013207000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - IPREM - MULTAS E JUROS
"
1218013207000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - IPREM - Multas e Juros
"
1218013208000000000000000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - AHM - MULTAS E JUROS
"
1218013208000000001100000,"CPSSS DO SERVIDOR CIVIL - PENSIONISTAS - PRINCIPAL - AHM - MULTAS E JUROS
"
1218013208000000001101000,"CPSSS do Servidor Civil - Pensionistas - Principal - AHM - Multas e Juros
"
1218014000000000000000000,CPSSS ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL ATIVO
1218015000000000000000000,CPSSS ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL INATIVO
1218016000000000000000000,CPSSS ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL - PENSIONISTAS
1218020000000000000000000,CPSSS - PARCELAMENTOS - ESPECÍFICO DE EST/DF/MUN
1218021000000000000000000,CPSSS  - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO
1218021100000000000000000,CPSSS - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO
1218021101000000000000000,CPSSS - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO - EXECUÇÃO
1218021101000000001200000,CPSSS - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO - EXECUÇÃO
1218021101000000001201000,CPSSS Parcelamentos - do Servidor Civil Ativo - Execução
1218021102000000000000000,CPSSS - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO - INSCRITOS
1218021102000000001200000,CPSSS - PARCELAMENTOS - DO SERVIDOR CIVIL ATIVO - INSCRITOS
1218021102000000001201000,CPSSS Parcelamentos - do Servidor Civil Ativo - Inscritos
1218022000000000000000000,CPSSS  - PARCELAMENTOS - DO SERVIDOR CIVIL INATIVO
1218023000000000000000000,CPSSS  - PARCELAMENTOS - PENSIONISTAS
1218024000000000000000000,CPSSS  - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL ATIVO
1218025000000000000000000,CPSSS  - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL INATIVO
1218026000000000000000000,CPSSS  - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL - PENSIONISTAS
1218030000000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL - ESPECÍFICO DE EST/DF/MUN
1218031000000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO
1218031100000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL
1218031101000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - OUTROS - PRINCIPAL
1218031101000000001100000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - OUTROS - PRINCIPAL
1218031101000000001101000,CPSSS Patronal - Servidor Civil Ativo - Outros - Principal
1218031200000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - MULTAS E JUROS
1218031201000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - OUTROS - MULTAS E JUROS
1218031201000000001100000,CPSSS PATRONAL - SERVIDOR CIVIL ATIVO - OUTROS - MULTAS E JUROS
1218031201000000001101000,CPSSS Patronal - Servidor Civil Ativo - Outros - Multas e Juros
1218032000000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL INATIVO
1218033000000000000000000,CPSSS PATRONAL - SERVIDOR CIVIL - PENSIONISTAS
1218034000000000000000000,CPSSS PATRONAL - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL ATIVO
1218035000000000000000000,CPSSS PATRONAL - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL INATIVO
1218036000000000000000000,CPSSS PATRONAL - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL - PENSIONISTAS
1218040000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - ESPECÍFICO DE EST/DF/MUN
1218041000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - SERVIDOR CIVIL ATIVO
1218042000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - SERVIDOR CIVIL INATIVO
1218043000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - SERVIDOR CIVIL - PENSIONISTAS
1218044000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL ATIVO
1218045000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL INATIVO
1218046000000000000000000,CPSSS PATRONAL - PARCELAMENTOS - ORIUNDA DE SENTENÇAS JUDICIAIS - SERVIDOR CIVIL - PENSIONISTAS
1218050000000000000000000,CONTRIBUIÇÃO DOS MILITARES E PENSIONISTAS PARA O SISTEMA DE PROTEÇÃO SOCIAL DOS MILITARES - SPSM DE 
1218051000000000000000000,CONTRIBUIÇÃO PARA O SPSM - MILITAR ATIVO
1218052000000000000000000,CONTRIBUIÇÃO PARA O SPSM - MILITAR INATIVO
1218053000000000000000000,CONTRIBUIÇÃO PARA O SPSM - PENSIONISTAS MILITARES
1218060000000000000000000,CONTRIBUIÇÃO DOS MILITARES E PENSIONISTAS PARA O SISTEMA DE PROTEÇÃO SOCIAL DOS MILITARES - SPSM - P
1218061000000000000000000,CONTRIBUIÇÃO PARA O SPSM - PARCELAMENTOS - MILITAR ATIVO
1218062000000000000000000,CONTRIBUIÇÃO PARA O SPSM - PARCELAMENTOS - MILITAR INATIVO
1218063000000000000000000,CONTRIBUIÇÃO PARA O SPSM - PARCELAMENTOS - PENSIONISTAS MILITARES
1218070000000000000000000,CONTRIBUIÇÃO PATRONAL PARA O SISTEMA DE PROTEÇÃO SOCIAL DOS MILITARES - SPSM DE ESTADOS E DF
1218071000000000000000000,CONTRIBUIÇÃO PATRONAL PARA O SPSM - MILITAR ATIVO
1218072000000000000000000,CONTRIBUIÇÃO PATRONAL PARA O SPSM - MILITAR INATIVO
1218073000000000000000000,CONTRIBUIÇÃO PATRONAL PARA O SPSM - PENSIONISTAS MILITARES
1218080000000000000000000,CONTRIBUIÇÃO PATRONAL PARA O SISTEMA DE PROTEÇÃO SOCIAL DOS MILITARES - SPSM - PARCELAMENTOS - DE ES
1218081000000000000000000,CONTRIBUIÇÃO PATRONAL - PARCELAMENTOS - PARA O SPSM - MILITAR ATIVO
1218082000000000000000000,CONTRIBUIÇÃO PATRONAL - PARCELAMENTOS - PARA O SPSM - MILITAR INATIVO
1218083000000000000000000,CONTRIBUIÇÃO PATRONAL - PARCELAMENTOS - PARA O SPSM - PENSIONISTAS MILITARES
1219000000000000000000000,OUTRAS CONTRIBUIÇÕES SOCIAIS
1219010000000000000000000,CONTRIBUIÇÃO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTRÓPICAS
1219011000000000000000000,CONTRIBUIÇÃO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTRÓPICAS
1219012000000000000000000,CONTRIBUIÇÃO SOBRE SORTEIOS REALIZADOS POR ENTIDADES FILANTRÓPICAS - PARCELAMENTOS
1219020000000000000000000,COTA-PARTE DA CONTRIBUIÇÃO SINDICAL
1219021000000000000000000,COTA-PARTE DA CONTRIBUIÇÃO SINDICAL
1219022000000000000000000,COTA-PARTE DA CONTRIBUIÇÃO SINDICAL - PARCELAMENTOS
1219030000000000000000000,CONTRIBUIÇÕES REFERENTES AO FUNDO DE GARANTIA DO TEMPO DE SERVIÇO - FGTS
1219031000000000000000000,CONTRIBUIÇÃO RELATIVA À DESPEDIDA DE EMPREGADO SEM JUSTA CAUSA
1219032000000000000000000,CONTRIBUIÇÃO SOBRE A REMUNERAÇÃO DEVIDA AO TRABALHADOR
1219033000000000000000000,CONTRIBUIÇÕES REFERENTES AO FUNDO DE GARANTIA DO TEMPO DE SERVIÇO - FGTS - PARCELAMENTOS
1219040000000000000000000,CONTRIBUIÇÃO SOCIAL DO SALÁRIO-EDUCAÇÃO
